,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales
127706,547246,22726,ALARM CLOCK BAKELIKE GREEN,24,3/22/2011 8:54,3.75,16191.0,United Kingdom,90.0
127783,547248,22193,RED DINER WALL CLOCK,1,3/22/2011 9:23,16.63,,United Kingdom,16.63
127833,547248,22730,ALARM CLOCK BAKELIKE IVORY,1,3/22/2011 9:23,7.46,,United Kingdom,7.46
128056,547249,23180,MUM'S KITCHEN CLOCK,1,3/22/2011 9:27,9.96,,United Kingdom,9.96
128081,547249,84661B,BLACK SQUARE TABLE CLOCK,1,3/22/2011 9:27,4.96,,United Kingdom,4.96
128203,547250,22727,ALARM CLOCK BAKELIKE RED ,1,3/22/2011 9:30,7.46,,United Kingdom,7.46
128204,547250,22729,ALARM CLOCK BAKELIKE ORANGE,2,3/22/2011 9:30,7.46,,United Kingdom,14.92
128205,547250,22730,ALARM CLOCK BAKELIKE IVORY,1,3/22/2011 9:30,7.46,,United Kingdom,7.46
128221,547250,23180,MUM'S KITCHEN CLOCK,1,3/22/2011 9:30,9.96,,United Kingdom,9.96
128442,547327,22727,ALARM CLOCK BAKELIKE RED ,4,3/22/2011 11:28,3.75,12681.0,France,15.0
128443,547327,22729,ALARM CLOCK BAKELIKE ORANGE,4,3/22/2011 11:28,3.75,12681.0,France,15.0
128989,547372,22726,ALARM CLOCK BAKELIKE GREEN,1,3/22/2011 13:46,3.75,16374.0,United Kingdom,3.75
129002,547372,22727,ALARM CLOCK BAKELIKE RED ,1,3/22/2011 13:46,3.75,16374.0,United Kingdom,3.75
129491,547385,22726,ALARM CLOCK BAKELIKE GREEN,1,3/22/2011 15:48,7.46,,United Kingdom,7.46
129608,547386,22726,ALARM CLOCK BAKELIKE GREEN,1,3/22/2011 15:52,7.46,,United Kingdom,7.46
129731,547387,23178,JAM CLOCK MAGNET,6,3/22/2011 16:00,2.89,12539.0,Spain,17.34
129827,547396,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,3/22/2011 16:54,8.29,,United Kingdom,8.29
129828,547396,22726,ALARM CLOCK BAKELIKE GREEN,3,3/22/2011 16:54,8.29,,United Kingdom,24.869999999999997
129829,547396,22727,ALARM CLOCK BAKELIKE RED ,1,3/22/2011 16:54,8.29,,United Kingdom,8.29
129830,547396,22729,ALARM CLOCK BAKELIKE ORANGE,1,3/22/2011 16:54,8.29,,United Kingdom,8.29
129914,547397,84660c,PINK STITCHED WALL CLOCK,1,3/22/2011 16:55,7.46,,United Kingdom,7.46
130203,547418,22191,IVORY DINER WALL CLOCK,2,3/23/2011 10:25,8.5,13148.0,United Kingdom,17.0
130398,547488,22729,ALARM CLOCK BAKELIKE ORANGE,2,3/23/2011 11:30,3.75,13821.0,United Kingdom,7.5
130399,547488,22727,ALARM CLOCK BAKELIKE RED ,2,3/23/2011 11:30,3.75,13821.0,United Kingdom,7.5
130400,547488,22726,ALARM CLOCK BAKELIKE GREEN,2,3/23/2011 11:30,3.75,13821.0,United Kingdom,7.5
130401,547488,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,3/23/2011 11:30,3.75,13821.0,United Kingdom,7.5
130764,547509,22726,ALARM CLOCK BAKELIKE GREEN,16,3/23/2011 13:42,3.75,15606.0,United Kingdom,60.0
130765,547509,22728,ALARM CLOCK BAKELIKE PINK,8,3/23/2011 13:42,3.75,15606.0,United Kingdom,30.0
130771,547509,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,3/23/2011 13:42,3.75,15606.0,United Kingdom,30.0
130885,547515,22728,ALARM CLOCK BAKELIKE PINK,4,3/23/2011 14:02,3.75,13267.0,United Kingdom,15.0
130886,547515,22726,ALARM CLOCK BAKELIKE GREEN,4,3/23/2011 14:02,3.75,13267.0,United Kingdom,15.0
131079,547547,22726,ALARM CLOCK BAKELIKE GREEN,2,3/23/2011 15:30,7.46,,United Kingdom,14.92
131080,547547,22728,ALARM CLOCK BAKELIKE PINK,1,3/23/2011 15:30,7.46,,United Kingdom,7.46
131081,547547,22729,ALARM CLOCK BAKELIKE ORANGE,1,3/23/2011 15:30,7.46,,United Kingdom,7.46
131177,547548,23179,CLOCK MAGNET MUM'S KITCHEN,6,3/23/2011 15:37,2.89,15644.0,United Kingdom,17.34
131334,547552,22193,RED DINER WALL CLOCK,1,3/23/2011 15:55,16.63,,United Kingdom,16.63
131739,547623,23180,MUM'S KITCHEN CLOCK,4,3/24/2011 11:29,4.95,15641.0,United Kingdom,19.8
132377,547663,22727,ALARM CLOCK BAKELIKE RED ,2,3/24/2011 13:16,3.75,16022.0,United Kingdom,7.5
132378,547663,22730,ALARM CLOCK BAKELIKE IVORY,2,3/24/2011 13:16,3.75,16022.0,United Kingdom,7.5
132391,547663,22191,IVORY DINER WALL CLOCK,1,3/24/2011 13:16,8.5,16022.0,United Kingdom,8.5
132392,547663,22191,IVORY DINER WALL CLOCK,1,3/24/2011 13:16,8.5,16022.0,United Kingdom,8.5
132657,547684,22726,ALARM CLOCK BAKELIKE GREEN,12,3/24/2011 14:46,3.75,12408.0,Belgium,45.0
132658,547684,22729,ALARM CLOCK BAKELIKE ORANGE,12,3/24/2011 14:46,3.75,12408.0,Belgium,45.0
132659,547684,22727,ALARM CLOCK BAKELIKE RED ,16,3/24/2011 14:46,3.75,12408.0,Belgium,60.0
132660,547684,22725,ALARM CLOCK BAKELIKE CHOCOLATE,12,3/24/2011 14:46,3.75,12408.0,Belgium,45.0
132661,547684,22728,ALARM CLOCK BAKELIKE PINK,4,3/24/2011 14:46,3.75,12408.0,Belgium,15.0
132884,547705,22726,ALARM CLOCK BAKELIKE GREEN,4,3/24/2011 18:20,3.75,14056.0,United Kingdom,15.0
132885,547705,22727,ALARM CLOCK BAKELIKE RED ,4,3/24/2011 18:20,3.75,14056.0,United Kingdom,15.0
132886,547705,22730,ALARM CLOCK BAKELIKE IVORY,1,3/24/2011 18:20,3.75,14056.0,United Kingdom,3.75
132887,547705,22191,IVORY DINER WALL CLOCK,1,3/24/2011 18:20,8.5,14056.0,United Kingdom,8.5
132888,547705,22191,IVORY DINER WALL CLOCK,1,3/24/2011 18:20,8.5,14056.0,United Kingdom,8.5
132889,547705,22191,IVORY DINER WALL CLOCK,1,3/24/2011 18:20,8.5,14056.0,United Kingdom,8.5
132969,547712,22191,IVORY DINER WALL CLOCK,1,3/24/2011 19:31,8.5,16905.0,United Kingdom,8.5
132970,547712,22193,RED DINER WALL CLOCK,1,3/24/2011 19:31,8.5,16905.0,United Kingdom,8.5
132971,547712,22191,IVORY DINER WALL CLOCK,1,3/24/2011 19:31,8.5,16905.0,United Kingdom,8.5
132972,547712,22194,BLACK DINER WALL CLOCK,1,3/24/2011 19:31,8.5,16905.0,United Kingdom,8.5
133329,547785,22730,ALARM CLOCK BAKELIKE IVORY,2,3/25/2011 11:41,3.75,13097.0,United Kingdom,7.5
133330,547785,22727,ALARM CLOCK BAKELIKE RED ,4,3/25/2011 11:41,3.75,13097.0,United Kingdom,15.0
133331,547785,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,3/25/2011 11:41,3.75,13097.0,United Kingdom,7.5
133332,547785,22728,ALARM CLOCK BAKELIKE PINK,2,3/25/2011 11:41,3.75,13097.0,United Kingdom,7.5
133333,547785,22726,ALARM CLOCK BAKELIKE GREEN,6,3/25/2011 11:41,3.75,13097.0,United Kingdom,22.5
133334,547785,22729,ALARM CLOCK BAKELIKE ORANGE,6,3/25/2011 11:41,3.75,13097.0,United Kingdom,22.5
133383,547785,22191,IVORY DINER WALL CLOCK,2,3/25/2011 11:41,8.5,13097.0,United Kingdom,17.0
133384,547785,22193,RED DINER WALL CLOCK,2,3/25/2011 11:41,8.5,13097.0,United Kingdom,17.0
133385,547785,22192,BLUE DINER WALL CLOCK,2,3/25/2011 11:41,8.5,13097.0,United Kingdom,17.0
133386,547785,23180,MUM'S KITCHEN CLOCK,2,3/25/2011 11:41,4.95,13097.0,United Kingdom,9.9
133387,547785,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,3/25/2011 11:41,8.25,13097.0,United Kingdom,16.5
133876,547803,22728,ALARM CLOCK BAKELIKE PINK,4,3/25/2011 13:23,3.75,13662.0,United Kingdom,15.0
133877,547803,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,3/25/2011 13:23,3.75,13662.0,United Kingdom,15.0
134093,547822,23179,CLOCK MAGNET MUM'S KITCHEN,6,3/25/2011 14:53,2.89,12668.0,Germany,17.34
134232,547830,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,3/25/2011 15:50,7.46,,United Kingdom,7.46
134668,547861,22191,IVORY DINER WALL CLOCK,2,3/27/2011 12:36,8.5,16701.0,United Kingdom,17.0
134669,547861,22192,BLUE DINER WALL CLOCK,2,3/27/2011 12:36,8.5,16701.0,United Kingdom,17.0
134670,547861,22193,RED DINER WALL CLOCK,4,3/27/2011 12:36,8.5,16701.0,United Kingdom,34.0
134749,547867,22728,ALARM CLOCK BAKELIKE PINK,2,3/27/2011 13:56,3.75,13357.0,United Kingdom,7.5
134750,547867,22730,ALARM CLOCK BAKELIKE IVORY,3,3/27/2011 13:56,3.75,13357.0,United Kingdom,11.25
134751,547867,22729,ALARM CLOCK BAKELIKE ORANGE,1,3/27/2011 13:56,3.75,13357.0,United Kingdom,3.75
134752,547867,22727,ALARM CLOCK BAKELIKE RED ,2,3/27/2011 13:56,3.75,13357.0,United Kingdom,7.5
134771,547867,22726,ALARM CLOCK BAKELIKE GREEN,2,3/27/2011 13:56,3.75,13357.0,United Kingdom,7.5
134994,547875,22191,IVORY DINER WALL CLOCK,12,3/27/2011 15:40,7.65,13408.0,United Kingdom,91.80000000000001
135113,547882,85163A,WHITE BAROQUE WALL CLOCK ,1,3/28/2011 7:53,12.75,14911.0,EIRE,12.75
135147,547883,22728,ALARM CLOCK BAKELIKE PINK,4,3/28/2011 8:40,3.75,14755.0,United Kingdom,15.0
135148,547883,22730,ALARM CLOCK BAKELIKE IVORY,4,3/28/2011 8:40,3.75,14755.0,United Kingdom,15.0
135318,547892,22191,IVORY DINER WALL CLOCK,2,3/28/2011 10:15,8.5,12669.0,France,17.0
135319,547892,22192,BLUE DINER WALL CLOCK,2,3/28/2011 10:15,8.5,12669.0,France,17.0
135320,547892,22193,RED DINER WALL CLOCK,2,3/28/2011 10:15,8.5,12669.0,France,17.0
135360,547892,23178,JAM CLOCK MAGNET,6,3/28/2011 10:15,2.89,12669.0,France,17.34
135364,547892,22727,ALARM CLOCK BAKELIKE RED ,4,3/28/2011 10:15,3.75,12669.0,France,15.0
135365,547892,22726,ALARM CLOCK BAKELIKE GREEN,4,3/28/2011 10:15,3.75,12669.0,France,15.0
135366,547892,22729,ALARM CLOCK BAKELIKE ORANGE,4,3/28/2011 10:15,3.75,12669.0,France,15.0
135400,547894,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,3/28/2011 10:26,8.25,13552.0,United Kingdom,16.5
135466,547896,22728,ALARM CLOCK BAKELIKE PINK,1,3/28/2011 11:34,3.75,17841.0,United Kingdom,3.75
135468,547896,22727,ALARM CLOCK BAKELIKE RED ,1,3/28/2011 11:34,3.75,17841.0,United Kingdom,3.75
135469,547896,22726,ALARM CLOCK BAKELIKE GREEN,2,3/28/2011 11:34,3.75,17841.0,United Kingdom,7.5
135514,547898,22191,IVORY DINER WALL CLOCK,2,3/28/2011 11:49,8.5,16523.0,United Kingdom,17.0
135698,547909,23180,MUM'S KITCHEN CLOCK,2,3/28/2011 12:22,4.95,15033.0,United Kingdom,9.9
136065,547925,22730,ALARM CLOCK BAKELIKE IVORY,4,3/28/2011 13:57,3.75,12481.0,Germany,15.0
136067,547925,22726,ALARM CLOCK BAKELIKE GREEN,4,3/28/2011 13:57,3.75,12481.0,Germany,15.0
136297,547960,22728,ALARM CLOCK BAKELIKE PINK,1,3/28/2011 15:27,3.75,15644.0,United Kingdom,3.75
136298,547960,22729,ALARM CLOCK BAKELIKE ORANGE,1,3/28/2011 15:27,3.75,15644.0,United Kingdom,3.75
136750,547971,22729,ALARM CLOCK BAKELIKE ORANGE,2,3/28/2011 16:37,3.75,17917.0,United Kingdom,7.5
136894,548003,22192,BLUE DINER WALL CLOCK,2,3/29/2011 10:39,8.5,18044.0,United Kingdom,17.0
136976,548010,23178,JAM CLOCK MAGNET,72,3/29/2011 11:04,2.49,14646.0,Netherlands,179.28000000000003
136977,548010,23179,CLOCK MAGNET MUM'S KITCHEN,72,3/29/2011 11:04,2.49,14646.0,Netherlands,179.28000000000003
137098,548014,22193,RED DINER WALL CLOCK,2,3/29/2011 11:29,8.5,17719.0,United Kingdom,17.0
137115,548014,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,3/29/2011 11:29,3.75,17719.0,United Kingdom,15.0
137116,548014,22728,ALARM CLOCK BAKELIKE PINK,4,3/29/2011 11:29,3.75,17719.0,United Kingdom,15.0
137117,548014,22726,ALARM CLOCK BAKELIKE GREEN,4,3/29/2011 11:29,3.75,17719.0,United Kingdom,15.0
137118,548014,22729,ALARM CLOCK BAKELIKE ORANGE,4,3/29/2011 11:29,3.75,17719.0,United Kingdom,15.0
137120,548014,22730,ALARM CLOCK BAKELIKE IVORY,4,3/29/2011 11:29,3.75,17719.0,United Kingdom,15.0
137121,548014,22194,BLACK DINER WALL CLOCK,2,3/29/2011 11:29,8.5,17719.0,United Kingdom,17.0
137317,548154,22191,IVORY DINER WALL CLOCK,4,3/29/2011 13:06,8.5,17675.0,United Kingdom,34.0
137318,548154,22730,ALARM CLOCK BAKELIKE IVORY,4,3/29/2011 13:06,3.75,17675.0,United Kingdom,15.0
137319,548154,22726,ALARM CLOCK BAKELIKE GREEN,8,3/29/2011 13:06,3.75,17675.0,United Kingdom,30.0
137320,548154,22727,ALARM CLOCK BAKELIKE RED ,8,3/29/2011 13:06,3.75,17675.0,United Kingdom,30.0
137321,548154,22192,BLUE DINER WALL CLOCK,2,3/29/2011 13:06,8.5,17675.0,United Kingdom,17.0
137328,548154,22193,RED DINER WALL CLOCK,6,3/29/2011 13:06,8.5,17675.0,United Kingdom,51.0
137503,548162,22726,ALARM CLOCK BAKELIKE GREEN,2,3/29/2011 13:42,8.29,,United Kingdom,16.58
137504,548162,22727,ALARM CLOCK BAKELIKE RED ,4,3/29/2011 13:42,8.29,,United Kingdom,33.16
137505,548162,22730,ALARM CLOCK BAKELIKE IVORY,1,3/29/2011 13:42,8.29,,United Kingdom,8.29
137746,548166,22728,ALARM CLOCK BAKELIKE PINK,1,3/29/2011 13:45,8.29,,United Kingdom,8.29
137822,548168,22192,BLUE DINER WALL CLOCK,1,3/29/2011 13:46,16.63,,United Kingdom,16.63
138169,548191,22729,ALARM CLOCK BAKELIKE ORANGE,1,3/29/2011 15:20,7.46,,United Kingdom,7.46
138372,548194,22726,ALARM CLOCK BAKELIKE GREEN,1,3/29/2011 15:30,7.46,,United Kingdom,7.46
138373,548194,22728,ALARM CLOCK BAKELIKE PINK,1,3/29/2011 15:30,7.46,,United Kingdom,7.46
138614,548203,22727,ALARM CLOCK BAKELIKE RED ,8,3/29/2011 16:40,8.95,,United Kingdom,71.6
138615,548203,22726,ALARM CLOCK BAKELIKE GREEN,38,3/29/2011 16:40,8.95,,United Kingdom,340.09999999999997
138933,548255,22192,BLUE DINER WALL CLOCK,2,3/30/2011 10:46,8.5,13078.0,United Kingdom,17.0
138934,548255,22193,RED DINER WALL CLOCK,2,3/30/2011 10:46,8.5,13078.0,United Kingdom,17.0
138935,548255,22194,BLACK DINER WALL CLOCK,2,3/30/2011 10:46,8.5,13078.0,United Kingdom,17.0
139301,548310,22191,IVORY DINER WALL CLOCK,1,3/30/2011 12:04,8.5,,United Kingdom,8.5
139621,548330,22727,ALARM CLOCK BAKELIKE RED ,1,3/30/2011 13:26,3.75,14810.0,United Kingdom,3.75
139622,548330,22730,ALARM CLOCK BAKELIKE IVORY,1,3/30/2011 13:26,3.75,14810.0,United Kingdom,3.75
139623,548330,22728,ALARM CLOCK BAKELIKE PINK,2,3/30/2011 13:26,3.75,14810.0,United Kingdom,7.5
139684,548336,22729,ALARM CLOCK BAKELIKE ORANGE,4,3/30/2011 14:06,3.75,13082.0,United Kingdom,15.0
139685,548336,22726,ALARM CLOCK BAKELIKE GREEN,4,3/30/2011 14:06,3.75,13082.0,United Kingdom,15.0
139686,548336,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,3/30/2011 14:06,3.75,13082.0,United Kingdom,15.0
139922,548367,22726,ALARM CLOCK BAKELIKE GREEN,4,3/30/2011 15:51,3.75,17677.0,United Kingdom,15.0
139926,548367,22727,ALARM CLOCK BAKELIKE RED ,4,3/30/2011 15:51,3.75,17677.0,United Kingdom,15.0
140043,548373,22191,IVORY DINER WALL CLOCK,1,3/30/2011 16:34,16.63,,United Kingdom,16.63
140184,548373,22728,ALARM CLOCK BAKELIKE PINK,1,3/30/2011 16:34,7.46,,United Kingdom,7.46
140185,548373,22730,ALARM CLOCK BAKELIKE IVORY,1,3/30/2011 16:34,7.46,,United Kingdom,7.46
140205,548384,22191,IVORY DINER WALL CLOCK,1,3/30/2011 16:47,8.5,,United Kingdom,8.5
140221,548388,23180,MUM'S KITCHEN CLOCK,1,3/30/2011 16:52,4.95,13268.0,United Kingdom,4.95
140224,548388,23178,JAM CLOCK MAGNET,3,3/30/2011 16:52,2.89,13268.0,United Kingdom,8.67
140276,548390,84660C,PINK STITCHED WALL CLOCK,1,3/30/2011 17:05,3.75,,United Kingdom,3.75
140277,548390,84660B,BLACK STITCHED WALL CLOCK,1,3/30/2011 17:05,3.75,,United Kingdom,3.75
140308,548400,22191,IVORY DINER WALL CLOCK,1,3/30/2011 17:33,8.5,17400.0,United Kingdom,8.5
140309,548400,22192,BLUE DINER WALL CLOCK,1,3/30/2011 17:33,8.5,17400.0,United Kingdom,8.5
140397,548404,22192,BLUE DINER WALL CLOCK,2,3/31/2011 9:38,8.5,16398.0,United Kingdom,17.0
140398,548404,22191,IVORY DINER WALL CLOCK,2,3/31/2011 9:38,8.5,16398.0,United Kingdom,17.0
140682,548452,22726,ALARM CLOCK BAKELIKE GREEN,4,3/31/2011 11:37,3.75,13060.0,United Kingdom,15.0
140683,548452,22730,ALARM CLOCK BAKELIKE IVORY,4,3/31/2011 11:37,3.75,13060.0,United Kingdom,15.0
140710,548457,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,3/31/2011 11:52,8.25,13468.0,United Kingdom,16.5
140787,548461,22193,RED DINER WALL CLOCK,2,3/31/2011 12:08,8.5,14527.0,United Kingdom,17.0
140948,548492,22727,ALARM CLOCK BAKELIKE RED ,2,3/31/2011 13:14,3.75,17841.0,United Kingdom,7.5
140949,548492,22726,ALARM CLOCK BAKELIKE GREEN,2,3/31/2011 13:14,3.75,17841.0,United Kingdom,7.5
141022,548496,22726,ALARM CLOCK BAKELIKE GREEN,8,3/31/2011 13:40,3.75,12678.0,France,30.0
141023,548496,22728,ALARM CLOCK BAKELIKE PINK,8,3/31/2011 13:40,3.75,12678.0,France,30.0
141152,548502,22726,ALARM CLOCK BAKELIKE GREEN,1,3/31/2011 14:17,8.29,,United Kingdom,8.29
141153,548502,22730,ALARM CLOCK BAKELIKE IVORY,1,3/31/2011 14:17,8.29,,United Kingdom,8.29
141327,548505,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,3/31/2011 14:34,8.29,,United Kingdom,8.29
141540,548516,22192,BLUE DINER WALL CLOCK,1,3/31/2011 16:28,16.63,,United Kingdom,16.63
141541,548516,22193,RED DINER WALL CLOCK,1,3/31/2011 16:28,16.63,,United Kingdom,16.63
141581,548516,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,3/31/2011 16:28,7.46,,United Kingdom,14.92
141582,548516,22729,ALARM CLOCK BAKELIKE ORANGE,1,3/31/2011 16:28,7.46,,United Kingdom,7.46
141921,548529,22726,ALARM CLOCK BAKELIKE GREEN,4,3/31/2011 16:56,3.75,18223.0,United Kingdom,15.0
141922,548529,22728,ALARM CLOCK BAKELIKE PINK,4,3/31/2011 16:56,3.75,18223.0,United Kingdom,15.0
142247,548562,22191,IVORY DINER WALL CLOCK,2,4/1/2011 10:18,8.5,,Israel,17.0
142298,548567,22461,SAVOY ART DECO CLOCK,1,4/1/2011 10:34,12.75,17965.0,United Kingdom,12.75
142300,548567,22193,RED DINER WALL CLOCK,1,4/1/2011 10:34,8.5,17965.0,United Kingdom,8.5
142301,548567,22191,IVORY DINER WALL CLOCK,1,4/1/2011 10:34,8.5,17965.0,United Kingdom,8.5
142304,548567,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,4/1/2011 10:34,8.25,17965.0,United Kingdom,16.5
142365,548608,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,4/1/2011 11:20,8.25,13462.0,United Kingdom,16.5
142467,548612,22728,ALARM CLOCK BAKELIKE PINK,1,4/1/2011 11:34,3.75,13137.0,United Kingdom,3.75
142578,548614,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,4/1/2011 11:47,3.75,14419.0,United Kingdom,7.5
142579,548614,22726,ALARM CLOCK BAKELIKE GREEN,1,4/1/2011 11:47,3.75,14419.0,United Kingdom,3.75
142580,548614,22727,ALARM CLOCK BAKELIKE RED ,2,4/1/2011 11:47,3.75,14419.0,United Kingdom,7.5
142581,548614,22728,ALARM CLOCK BAKELIKE PINK,2,4/1/2011 11:47,3.75,14419.0,United Kingdom,7.5
142598,548616,23179,CLOCK MAGNET MUM'S KITCHEN,12,4/1/2011 11:48,2.89,18263.0,United Kingdom,34.68
142667,548621,22726,ALARM CLOCK BAKELIKE GREEN,2,4/1/2011 11:54,3.75,16960.0,United Kingdom,7.5
142668,548621,22727,ALARM CLOCK BAKELIKE RED ,1,4/1/2011 11:54,3.75,16960.0,United Kingdom,3.75
142669,548621,22728,ALARM CLOCK BAKELIKE PINK,1,4/1/2011 11:54,3.75,16960.0,United Kingdom,3.75
142719,548632,22191,IVORY DINER WALL CLOCK,2,4/1/2011 12:25,8.5,17701.0,United Kingdom,17.0
142720,548632,22192,BLUE DINER WALL CLOCK,2,4/1/2011 12:25,8.5,17701.0,United Kingdom,17.0
142721,548632,22193,RED DINER WALL CLOCK,2,4/1/2011 12:25,8.5,17701.0,United Kingdom,17.0
142722,548632,22726,ALARM CLOCK BAKELIKE GREEN,4,4/1/2011 12:25,3.75,17701.0,United Kingdom,15.0
142723,548632,22728,ALARM CLOCK BAKELIKE PINK,4,4/1/2011 12:25,3.75,17701.0,United Kingdom,15.0
142724,548632,22727,ALARM CLOCK BAKELIKE RED ,4,4/1/2011 12:25,3.75,17701.0,United Kingdom,15.0
142969,548659,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,4/1/2011 14:19,3.75,13418.0,United Kingdom,15.0
142970,548659,22730,ALARM CLOCK BAKELIKE IVORY,4,4/1/2011 14:19,3.75,13418.0,United Kingdom,15.0
142971,548659,22727,ALARM CLOCK BAKELIKE RED ,4,4/1/2011 14:19,3.75,13418.0,United Kingdom,15.0
142972,548659,22729,ALARM CLOCK BAKELIKE ORANGE,4,4/1/2011 14:19,3.75,13418.0,United Kingdom,15.0
142973,548659,22728,ALARM CLOCK BAKELIKE PINK,4,4/1/2011 14:19,3.75,13418.0,United Kingdom,15.0
142974,548659,22726,ALARM CLOCK BAKELIKE GREEN,4,4/1/2011 14:19,3.75,13418.0,United Kingdom,15.0
143177,548666,22194,BLACK DINER WALL CLOCK,1,4/1/2011 14:58,8.5,13124.0,United Kingdom,8.5
143178,548666,22193,RED DINER WALL CLOCK,1,4/1/2011 14:58,8.5,13124.0,United Kingdom,8.5
143201,548666,22193,RED DINER WALL CLOCK,1,4/1/2011 14:58,8.5,13124.0,United Kingdom,8.5
143281,548670,22726,ALARM CLOCK BAKELIKE GREEN,2,4/1/2011 15:37,3.75,15356.0,United Kingdom,7.5
143282,548670,22728,ALARM CLOCK BAKELIKE PINK,2,4/1/2011 15:37,3.75,15356.0,United Kingdom,7.5
143283,548670,22727,ALARM CLOCK BAKELIKE RED ,1,4/1/2011 15:37,3.75,15356.0,United Kingdom,3.75
143284,548670,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,4/1/2011 15:37,3.75,15356.0,United Kingdom,7.5
143285,548670,22729,ALARM CLOCK BAKELIKE ORANGE,1,4/1/2011 15:37,3.75,15356.0,United Kingdom,3.75
143286,548670,22730,ALARM CLOCK BAKELIKE IVORY,2,4/1/2011 15:37,3.75,15356.0,United Kingdom,7.5
143291,548673,22727,ALARM CLOCK BAKELIKE RED ,4,4/1/2011 16:18,3.75,13767.0,United Kingdom,15.0
143292,548673,22729,ALARM CLOCK BAKELIKE ORANGE,4,4/1/2011 16:18,3.75,13767.0,United Kingdom,15.0
143293,548673,22726,ALARM CLOCK BAKELIKE GREEN,4,4/1/2011 16:18,3.75,13767.0,United Kingdom,15.0
143404,548700,22461,SAVOY ART DECO CLOCK,10,4/3/2011 11:11,10.95,13623.0,United Kingdom,109.5
144081,548718,22725,ALARM CLOCK BAKELIKE CHOCOLATE,30,4/4/2011 8:50,3.75,14156.0,EIRE,112.5
144082,548718,22728,ALARM CLOCK BAKELIKE PINK,30,4/4/2011 8:50,3.75,14156.0,EIRE,112.5
144083,548718,22727,ALARM CLOCK BAKELIKE RED ,30,4/4/2011 8:50,3.75,14156.0,EIRE,112.5
144106,548726,22729,ALARM CLOCK BAKELIKE ORANGE,8,4/4/2011 9:38,3.75,13767.0,United Kingdom,30.0
144107,548726,22726,ALARM CLOCK BAKELIKE GREEN,8,4/4/2011 9:38,3.75,13767.0,United Kingdom,30.0
144108,548726,22727,ALARM CLOCK BAKELIKE RED ,8,4/4/2011 9:38,3.75,13767.0,United Kingdom,30.0
144192,548732,22193,RED DINER WALL CLOCK,2,4/4/2011 10:16,8.5,16142.0,United Kingdom,17.0
144193,548732,22192,BLUE DINER WALL CLOCK,2,4/4/2011 10:16,8.5,16142.0,United Kingdom,17.0
144240,548733,22726,ALARM CLOCK BAKELIKE GREEN,4,4/4/2011 10:29,3.75,17648.0,United Kingdom,15.0
144258,548733,22191,IVORY DINER WALL CLOCK,2,4/4/2011 10:29,8.5,17648.0,United Kingdom,17.0
144259,548733,22192,BLUE DINER WALL CLOCK,2,4/4/2011 10:29,8.5,17648.0,United Kingdom,17.0
144269,548734,22193,RED DINER WALL CLOCK,1,4/4/2011 10:40,8.5,13059.0,United Kingdom,8.5
144356,548739,22461,SAVOY ART DECO CLOCK,1,4/4/2011 11:28,12.75,15493.0,United Kingdom,12.75
144409,548740,22726,ALARM CLOCK BAKELIKE GREEN,8,4/4/2011 11:34,3.75,13319.0,United Kingdom,30.0
144410,548740,22727,ALARM CLOCK BAKELIKE RED ,8,4/4/2011 11:34,3.75,13319.0,United Kingdom,30.0
144411,548740,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,4/4/2011 11:34,3.75,13319.0,United Kingdom,15.0
144412,548740,22729,ALARM CLOCK BAKELIKE ORANGE,4,4/4/2011 11:34,3.75,13319.0,United Kingdom,15.0
144461,548743,22193,RED DINER WALL CLOCK,4,4/4/2011 12:05,8.5,14895.0,United Kingdom,34.0
144471,548743,22726,ALARM CLOCK BAKELIKE GREEN,8,4/4/2011 12:05,3.75,14895.0,United Kingdom,30.0
144503,548745,22728,ALARM CLOCK BAKELIKE PINK,8,4/4/2011 12:10,3.75,12471.0,Germany,30.0
145043,548864,23179,CLOCK MAGNET MUM'S KITCHEN,1,4/4/2011 14:00,2.89,15756.0,United Kingdom,2.89
145047,548864,22728,ALARM CLOCK BAKELIKE PINK,1,4/4/2011 14:00,3.75,15756.0,United Kingdom,3.75
145115,548868,22191,IVORY DINER WALL CLOCK,2,4/4/2011 14:28,8.5,13015.0,United Kingdom,17.0
